Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
Igor,2022-2023,Real Sociedad,es ESP,1. La Liga,35.0,18.0,28.0,7.0,0.0,25.0,35,"71,4",10.0,23.0,17.0,6.0,21.0,56.0,93.0,0.0,Partite,11,"0,39",9.0,1.0,0.0,0.0,1.0,2,"0,07",2.0,0.0,0.0,0.0,0.0,0.0,1329.0,1557,"85,4",26531.0,9705.0,422.0,474,"89,0",753.0,824,"91,4",149.0,231,"64,5",1.0,0.4,0.6,0.6,3.0,79.0,8.0,1.0,128.0,1490.0,62.0,44.0,1.0,12.0,3.0,18.0,0.0,0.0,0.0,0.0,5.0
Igor,2023-2024,Real Sociedad,es ESP,1. La Liga,28.0,21.0,20.0,7.0,1.0,17.0,23,"73,9",6.0,24.0,16.0,8.0,27.0,55.0,87.0,2.0,Partite,16,"0,69",15.0,0.0,0.0,0.0,0.0,3,"0,13",3.0,0.0,0.0,0.0,0.0,0.0,1195.0,1425,"83,9",24466.0,7744.0,320.0,373,"85,8",734.0,798,"92,0",136.0,223,"61,0",2.0,1.1,0.8,0.9,9.0,85.0,4.0,0.0,116.0,1380.0,38.0,37.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0
