,Contrasti,Sfide,Blocchi,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,2017-2018,2018-2019,2019-2020,2019-2020,2020-2021,2021-2022,2022-2023,2023-2024,7 stagioni,,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,Sassuolo (4 stagioni),Rapid Wien (3 stagioni),Fenerbahçe (1 stagione),,Serie A (4 stagioni),Bundesliga (3 stagioni),Süper Lig (1 stagione)
,Contrasti,Sfide,Blocchi,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
2017-2018,18,Rapid Wien,at AUT,1. Bundesliga,3°,1.4,,4,,,,,,,,,,,3,,,,Partite
2018-2019,19,Rapid Wien,at AUT,1. Bundesliga,7°,18.6,,50,,,,,,,,,,,49,,,,Partite
2019-2020,20,Rapid Wien,at AUT,1. Bundesliga,2°,4.0,,8,,,,,,,,,,,14,,,,Partite
2019-2020,20,Sassuolo,it ITA,1. Serie A,8°,14.1,47,27,33,8,6,27,42,"64,3",15,10,0,10,22,69,42,0,Partite
2020-2021,21,Sassuolo,it ITA,1. Serie A,8°,18.6,43,20,26,9,8,27,53,"50,9",26,17,1,16,36,79,41,0,Partite
2021-2022,22,Sassuolo,it ITA,1. Serie A,11°,22.7,52,35,43,7,2,27,49,"55,1",22,25,6,19,24,76,44,1,Partite
2022-2023,23,Sassuolo,it ITA,1. Serie A,13°,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Partite
2023-2024,24,Fenerbahçe,tr TUR,1. Süper Lig,1°,10.0,,11,,,,,,,,,,,16,,,,Partite
7 stagioni,3 club,,3 campionati,,89.6,142,155,102,24,16,81,144,"56,3",63,52,7,45,164,224,127,1,
,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
Sassuolo (4 stagioni),,1 campionato,,55.6,142,82,102,24,16,81,144,"56,3",63,52,7,45,82,224,127,1,
Rapid Wien (3 stagioni),,1 campionato,,24.0,,62,,,,,,,,,,,66,0,,,
Fenerbahçe (1 stagione),,1 campionato,,10.0,,11,,,,,,,,,,,16,0,,,
,,,,,,,,,,,,,,,,,,,,,
Serie A (4 stagioni),,,,55.6,142,82,102,24,16,81,144,"56,3",63,52,7,45,82,224,127,1,
Bundesliga (3 stagioni),,,,24.0,,62,,,,,,,,,,,66,0,,,
Süper Lig (1 stagione),,,,10.0,,11,,,,,,,,,,,16,0,,,
