Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
C. Okoli,2022-2023,Atalanta,it ITA,1. Serie A,21,17,14,6,1,10,25,"40,0",15,10,5,5,30,51,44,3.0,Partite,2,"0,19",1,0,0,0,0,1,"0,09",1,0,0,0,0,0.0,345,458,"75,3",5887,2267,156,190,"82,1",151,189,"79,9",28,49,"57,1",0,0.0,0.1,0.0,0,11,2,0,19.0,419,37,18,0,3,2,17,0,0,0,0,2
C. Okoli,2023-2024,Frosinone,it ITA,1. Serie A,33,19,15,17,1,14,25,"56,0",11,36,27,9,19,52,95,3.0,Partite,7,"0,34",5,0,0,0,1,1,"0,05",1,0,0,0,0,0.0,1006,1207,"83,3",18414,7284,404,451,"89,6",503,565,"89,0",87,162,"53,7",0,0.1,0.2,-0.1,3,52,2,0,67.0,1105,100,45,0,3,1,25,0,0,0,0,2
