,Contrasti,Sfide,Blocchi,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,2020-2021,2021-2022,2022-2023,2023-2024,6 stagioni,,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,Atalanta (4 stagioni),Cremonese (1 stagione),Frosinone (1 stagione),SPAL (1 stagione),,Serie A (4 stagioni),Serie B (2 stagioni)
,Contrasti,Sfide,Blocchi,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
2020-2021,19,SPAL,it ITA,2. Serie B,9°,15.5,29,20,22,7,0,14,19,"73,7",5,21,11,10,46,75,56,0,Partite
2021-2022,20,Cremonese,it ITA,2. Serie B,2°,26.5,22,15,16,6,0,9,16,"56,3",7,25,18,7,40,62,141,0,Partite
2022-2023,21,Atalanta,it ITA,1. Serie A,5°,10.7,21,17,14,6,1,10,25,"40,0",15,10,5,5,30,51,44,3,Partite
2023-2024,22,Frosinone,it ITA,1. Serie A,16°,20.6,33,19,15,17,1,14,25,"56,0",11,36,27,9,19,52,95,3,Partite
6 stagioni,4 club,,2 campionati,,73.3,105,71,67,36,2,47,85,"55,3",38,92,61,31,135,240,336,6,
,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
Atalanta (4 stagioni),,1 campionato,,10.7,21,17,14,6,1,10,25,"40,0",15,10,5,5,30,51,44,3,
Cremonese (1 stagione),,1 campionato,,26.5,22,15,16,6,0,9,16,"56,3",7,25,18,7,40,62,141,0,
Frosinone (1 stagione),,1 campionato,,20.6,33,19,15,17,1,14,25,"56,0",11,36,27,9,19,52,95,3,
SPAL (1 stagione),,1 campionato,,15.5,29,20,22,7,0,14,19,"73,7",5,21,11,10,46,75,56,0,
,,,,,,,,,,,,,,,,,,,,,
Serie A (4 stagioni),,,,31.3,54,36,29,23,2,24,50,"48,0",26,46,32,14,49,103,139,6,
Serie B (2 stagioni),,,,42.0,51,35,38,13,0,23,35,"65,7",12,46,29,17,86,137,197,0,
