Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
F. Depaoli,2022-2023,Hellas Verona,it ITA,1. Serie A,48,28,25,16,7,25,44,"56,8",19,32,6,26,18,66,33,3.0,Partite,43,"1,78",27,9,1,5,1,4,"0,17",3,1,0,0,0,0.0,440,685,"64,2",8131,4636,178,231,"77,1",203,293,"69,3",51,116,"44,0",2,1.2,1.3,+0.8,16,40,22,13,66.0,499,183,5,1,2,60,176,2,1,1,0,3
F. Depaoli,2023-2024,Sampdoria,it ITA,2. Serie B,42,28,25,12,5,21,31,"67,7",10,27,10,17,22,64,42,0.0,Partite,46,"2,13",33,5,2,4,1,8,"0,37",3,1,1,0,3,0.0,537,790,"68,0",9239,4416,264,326,"81,0",212,300,"70,7",54,117,"46,2",3,2.8,3.1,+0.2,23,55,21,11,71.0,612,173,30,3,9,64,143,0,0,0,0,5
