,Contrasti,Sfide,Blocchi,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,2019,2021,2022,2022-2023,2023-2024,5 stagioni,,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,Nacional (4 stagioni),Hellas Verona (2 stagioni),,Primera A (4 stagioni),Serie A (2 stagioni)
,Contrasti,Sfide,Blocchi,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
2019,18,Nacional,co COL,1. Primera A,5°,5.0,,6,,,,,,,,,,,7,,,,Partite
2021,20,Nacional,co COL,1. Primera A,1°,4.3,,5,,,,,,,,,,,9,,,,Partite
2022,21,Nacional,co COL,1. Primera A,4°,21.7,,15,,,,,,,,,,,41,,,,Partite
2022-2023,21,Hellas Verona,it ITA,1. Serie A,18°,4.9,10,6,7,3,0,7,12,"58,3",5,8,5,3,13,23,12,0,Partite
2023-2024,22,Hellas Verona,it ITA,1. Serie A,17°,6.5,15,9,9,5,1,9,12,"75,0",3,13,3,10,5,20,20,1,Partite
5 stagioni,2 club,,2 campionati,,42.4,25,41,16,8,1,16,24,"66,7",8,21,8,13,75,43,32,1,
,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
Nacional (4 stagioni),,1 campionato,,30.9,,26,,,,,,,,,,,57,0,,,
Hellas Verona (2 stagioni),,1 campionato,,11.5,25,15,16,8,1,16,24,"66,7",8,21,8,13,18,43,32,1,
,,,,,,,,,,,,,,,,,,,,,
Primera A (4 stagioni),,,,30.9,,26,,,,,,,,,,,57,0,,,
Serie A (2 stagioni),,,,11.5,25,15,16,8,1,16,24,"66,7",8,21,8,13,18,43,32,1,
