Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
M. Bianchetti,2022-2023,Cremonese,it ITA,1. Serie A,32,19,21,9,2,20,32,"62,5",12,31,17,14,20,52,111,0.0,Partite,16,"0,68",11,4,0,0,0,0,"0,00",0,0,0,0,0,0.0,729,935,"78,0",14388,6137,242,281,"86,1",400,455,"87,9",79,171,"46,2",0,0.5,0.5,-0.5,5,49,8,2,47.0,870,61,44,0,2,3,1,0,0,0,0,4
M. Bianchetti,2023-2024,Cremonese,it ITA,2. Serie B,24,13,15,8,1,16,22,"72,7",6,32,18,14,21,45,70,0.0,Partite,24,"1,09",21,0,0,1,0,1,"0,05",0,0,0,1,0,0.0,987,1189,"83,0",19546,8966,298,340,"87,6",563,628,"89,6",113,189,"59,8",0,0.4,0.6,-0.4,6,91,4,1,106.0,1061,123,61,1,6,7,61,0,0,0,0,5
