,Contrasti,Sfide,Blocchi,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,2010-2011,2011-2012,2012-2013,2012-2013,2013-2014,2014-2015,2015-2016,2016-2017,2016-2017,2017-2018,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022,2022-2023,2023-2024,14 stagioni,,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,Werder Bremen (4 stagioni),Monza (3 stagioni),Benevento (3 stagioni),Brescia (2 stagioni),Wrd Bremen II (2 stagioni),Darmstadt 98 (1 stagione),Cesena (1 stagione),Vitesse (1 stagione),,Serie B (5 stagioni),Bundesliga (5 stagioni),Serie A (3 stagioni),3. Liga (2 stagioni),Eredivisie (1 stagione)
,Contrasti,Sfide,Blocchi,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
2010-2011,19,Vitesse,nl NED,1. Eredivisie,15°,8.8,,,,,,,,,,,,,,,,,Partite
2011-2012,20,Brescia,it ITA,2. Serie B,8°,19.0,,,,,,,,,,,,,,,,,Partite
2012-2013,21,Brescia,it ITA,2. Serie B,6°,17.1,,,,,,,,,,,,,,,,,
2012-2013,21,Cesena,it ITA,2. Serie B,14°,17.6,,,,,,,,,,,,,,,,,
2013-2014,22,Werder Bremen,de GER,1. Bundesliga,12°,32.9,,,,,,,,,,,,,,,,,Partite
2014-2015,23,Werder Bremen,de GER,1. Bundesliga,10°,5.2,,,,,,,,,,,,,,,,,Partite
2015-2016,24,Darmstadt 98,de GER,1. Bundesliga,14°,34.0,,,,,,,,,,,,,,,,,Partite
2016-2017,25,Werder Bremen,de GER,1. Bundesliga,8°,4.6,,9,,,,,,,,,,,5,,,,Partite
2016-2017,25,Wrd Bremen II,de GER,3. 3. Liga,17°,2.0,,0,,,,,,,,,,,0,,,,Partite
2017-2018,26,Wrd Bremen II,de GER,3. 3. Liga,18°,1.0,,0,,,,,,,,,,,0,,,,Partite
2017-2018,26,Werder Bremen,de GER,1. Bundesliga,11°,1.0,1,0,0,1,0,1,1,"100,0",0,1,0,1,3,4,3,0,Partite
2018-2019,27,Benevento,it ITA,2. Serie B,3°,13.9,20,17,12,8,0,8,14,"57,1",6,7,4,3,17,37,50,0,Partite
2019-2020,28,Benevento,it ITA,2. Serie B,1°,31.9,29,21,20,8,1,8,23,"34,8",15,24,16,8,49,78,128,0,Partite
2020-2021,29,Benevento,it ITA,1. Serie A,18°,17.5,21,13,13,6,2,10,22,"45,5",12,20,15,5,20,41,56,0,Partite
2021-2022,30,Monza,it ITA,2. Serie B,4°,20.7,20,11,13,6,1,9,17,"52,9",8,22,13,9,27,47,73,0,Partite
2022-2023,31,Monza,it ITA,1. Serie A,11°,26.1,26,14,19,4,3,13,26,"50,0",13,32,18,14,25,51,66,1,Partite
2023-2024,32,Monza,it ITA,1. Serie A,11°,21.6,23,13,18,3,2,12,21,"57,1",9,26,17,9,27,50,47,0,Partite
14 stagioni,8 club,,5 campionati,,275.0,140,98,95,36,9,61,124,"49,2",63,132,83,49,173,308,423,1,
,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
Werder Bremen (4 stagioni),,1 campionato,,43.7,1,9,0,1,0,1,1,"100,0",0,1,0,1,8,4,3,0,
Monza (3 stagioni),,2 campionati,,68.5,69,38,50,13,6,34,64,"53,1",30,80,48,32,79,148,186,1,
Benevento (3 stagioni),,2 campionati,,63.3,70,51,45,22,3,26,59,"44,1",33,51,35,16,86,156,234,0,
Brescia (2 stagioni),,1 campionato,,36.1,,,,,,,,,,,,,,0,,,
Wrd Bremen II (2 stagioni),,1 campionato,,3.0,,0,,,,,,,,,,,0,0,,,
Darmstadt 98 (1 stagione),,1 campionato,,34.0,,,,,,,,,,,,,,0,,,
Cesena (1 stagione),,1 campionato,,17.6,,,,,,,,,,,,,,0,,,
Vitesse (1 stagione),,1 campionato,,8.8,,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,,,,,,,,,
Serie B (5 stagioni),,,,120.3,69,49,45,22,2,25,54,"46,3",29,53,33,20,93,162,251,0,
Bundesliga (5 stagioni),,,,77.7,1,9,0,1,0,1,1,"100,0",0,1,0,1,8,4,3,0,
Serie A (3 stagioni),,,,65.2,70,40,50,13,7,35,69,"50,7",34,78,50,28,72,142,169,1,
3. Liga (2 stagioni),,,,3.0,,0,,,,,,,,,,,0,0,,,
Eredivisie (1 stagione),,,,8.8,,,,,,,,,,,,,,0,,,
