Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
D. Bradaric,2022-2023,Salernitana,it ITA,1. Serie A,26,19,14,8,4,7,16,"43,8",9,20,5,15,21,47,44,0.0,Partite,42,"1,68",34,2,1,1,1,5,"0,20",5,0,0,0,0,0.0,857,1155,"74,2",13414,4480,462,535,"86,4",315,414,"76,1",55,144,"38,2",3,2.3,1.5,+0.7,17,40,17,9,52.0,898,254,37,0,6,68,212,5,1,1,0,3
D. Bradaric,2023-2024,Salernitana,it ITA,1. Serie A,28,19,12,10,6,14,21,"66,7",7,17,4,13,25,53,48,1.0,Partite,43,"1,89",35,5,0,1,1,3,"0,13",3,0,0,0,0,0.0,873,1124,"77,7",13223,4312,483,534,"90,4",302,389,"77,6",51,128,"39,8",3,1.1,0.8,+1.9,24,44,10,6,56.0,919,204,18,1,6,48,182,3,2,1,0,1
