,Totali,Brevi,Medi,Lunghi,,Prestazione prevista,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite,2018-2019,2019-2020,2020-2021,2021-2022,2022-2023,2023-2024,7 stagioni,,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite,Lille (3 stagioni),Salernitana (2 stagioni),Hajduk Split (2 stagioni),,Ligue 1 (3 stagioni),Serie A (2 stagioni),1. HNL (2 stagioni)
,Totali,Brevi,Medi,Lunghi,,Prestazione prevista,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite
2018-2019,18,Hajduk Split,hr CRO,1. 1. HNL,4°,20.0,,,,,,,,,,,,,,,0,,,,,,,,,Partite
2019-2020,19,Lille,fr FRA,1. Ligue 1,4°,15.8,625,841,"74,3",10132,3185,310,354,"87,6",240,314,"76,4",52,121,"43,0",1,1.3,1.5,-0.3,17,40,17,11,44,Partite
2020-2021,20,Lille,fr FRA,1. Ligue 1,1°,14.0,722,911,"79,3",10395,2747,428,465,"92,0",221,288,"76,7",43,95,"45,3",2,0.9,0.9,+1.1,11,44,10,5,44,Partite
2021-2022,21,Lille,fr FRA,1. Ligue 1,10°,4.6,220,297,"74,1",3571,1028,109,126,"86,5",92,116,"79,3",16,43,"37,2",0,0.7,0.8,-0.7,6,19,3,2,15,Partite
2022-2023,22,Salernitana,it ITA,1. Serie A,15°,25.0,857,1155,"74,2",13414,4480,462,535,"86,4",315,414,"76,1",55,144,"38,2",3,2.3,1.5,+0.7,17,40,17,9,52,Partite
2023-2024,23,Salernitana,it ITA,1. Serie A,20°,22.7,873,1124,"77,7",13223,4312,483,534,"90,4",302,389,"77,6",51,128,"39,8",3,1.1,0.8,+1.9,24,44,10,6,56,Partite
7 stagioni,3 club,,3 campionati,,102.1,3297,4328,"76,2",50735,15752,1792,2014,"89,0",1170,1521,"76,9",217,531,"40,9",9,6.3,5.6,+2.7,75,187,57,33,211,
,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite
Lille (3 stagioni),,1 campionato,,34.4,1567,2049,"76,5",24098,6960,847,945,"89,6",553,718,"77,0",111,259,"42,9",3,2.9,3.2,+0.1,34,103,30,18,103,
Salernitana (2 stagioni),,1 campionato,,47.7,1730,2279,"75,9",26637,8792,945,1069,"88,4",617,803,"76,8",106,272,"39,0",6,3.4,2.4,+2.6,41,84,27,15,108,
Hajduk Split (2 stagioni),,1 campionato,,20.0,,,,,,,,,,,,,,,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ligue 1 (3 stagioni),,,,34.4,1567,2049,"76,5",24098,6960,847,945,"89,6",553,718,"77,0",111,259,"42,9",3,2.9,3.2,+0.1,34,103,30,18,103,
Serie A (2 stagioni),,,,47.7,1730,2279,"75,9",26637,8792,945,1069,"88,4",617,803,"76,8",106,272,"39,0",6,3.4,2.4,+2.6,41,84,27,15,108,
1. HNL (2 stagioni),,,,20.0,,,,,,,,,,,,,,,0,,,,,,,,,
