Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
J. Murillo,2022-2023,Atlético,mx MEX,1. Liga MX,31,16,15,13,3,14,25,"56,0",11,18,1,17,10,41,14,0.0,Partite,47,"1,84",37,0,2,5,0,2,"0,08",2,0,0,0,0,0.0,465,629,"73,9",7304,1454,236,287,"82,2",183,242,"75,6",28,50,"56,0",2,2.5,2.9,-0.5,22,26,18,3,47.0,612,16,3,5,3,32,13,0,0,0,0,1
J. Murillo,2023-2024,Atlético,mx MEX,1. Liga MX,14,9,4,10,0,5,17,"29,4",12,10,0,10,6,20,7,0.0,Partite,45,"3,07",32,1,3,4,0,8,"0,55",4,0,0,0,4,0.0,380,455,"83,5",5910,1032,200,219,"91,3",159,176,"90,3",15,27,"55,6",2,1.6,1.3,+0.4,19,17,6,4,25.0,445,8,0,4,1,19,8,0,0,0,0,2
