Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
M. Pongracic,2022-2023,Lecce,it ITA,1. Serie A,16,14,8,7,1,5,7,"71,4",2,4,3,1,16,32,31,0.0,Partite,6,"0,68",4,1,0,0,1,0,"0,00",0,0,0,0,0,0.0,296,361,"82,0",6388,2314,73,94,"77,7",171,195,"87,7",47,63,"74,6",0,0.1,0.0,-0.1,2,16,2,0,19.0,324,37,37,0,3,0,0,0,0,0,0,0
M. Pongracic,2023-2024,Lecce,it ITA,1. Serie A,32,21,15,16,1,16,22,"72,7",6,24,18,6,35,67,81,0.0,Partite,16,"0,67",11,2,1,0,2,0,"0,00",0,0,0,0,0,0.0,1048,1231,"85,1",23549,8611,228,269,"84,8",620,666,"93,1",193,271,"71,2",0,0.2,0.4,-0.2,6,71,4,0,81.0,1135,93,88,0,6,0,4,0,0,0,0,3
