,SCA,Tipologie di SCA,GCA,Tipologie di GCA,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Tiri,Falli,Def.,GCA,GCA90,Passaggio Live,Passaggio Dead,A,Tiri,Falli,Def.,Partite,2018,2019,2020,2021,2021-2022,2022-2023,2023-2024,6 stagioni,,Paese,Competizione,Piazzamento,90 min,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Tiri,Falli,Def.,GCA,GCA90,Passaggio Live,Passaggio Dead,A,Tiri,Falli,Def.,Partite,Feyenoord (3 stagioni),Molde (2 stagioni),Tromsø (2 stagioni),Sassuolo (1 stagione),,Eliteserien (4 stagioni),Eredivisie (3 stagioni),Serie A (1 stagione)
,SCA,Tipologie di SCA,GCA,Tipologie di GCA,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Tiri,Falli,Def.,GCA,GCA90,Passaggio Live,Passaggio Dead,A,Tiri,Falli,Def.,Partite
2018,17,Tromsø,no NOR,1. Eliteserien,10°,0.2,,,,,,,,,,,,,,,,,Partite
2019,18,Tromsø,no NOR,1. Eliteserien,15°,6.8,,,,,,,,,,,,,,,,,Partite
2020,19,Molde,no NOR,1. Eliteserien,2°,17.2,,,,,,,,,,,,,,,,,Partite
2021,20,Molde,no NOR,1. Eliteserien,2°,5.3,,,,,,,,,,,,,,,,,Partite
2021-2022,21,Feyenoord,nl NED,1. Eredivisie,3°,22.0,51,"2,31",47,0,3,0,1,0,6,"0,27",4,0,2,0,0,0,Partite
2022-2023,22,Feyenoord,nl NED,1. Eredivisie,1°,23.5,59,"2,51",52,0,5,1,0,1,5,"0,21",4,0,1,0,0,0,Partite
2023-2024,23,Sassuolo,it ITA,1. Serie A,18°,14.6,20,"1,37",18,1,1,0,0,0,3,"0,21",3,0,0,0,0,0,Partite
6 stagioni,4 club,,3 campionati,,89.6,130,"2,16",117,1,9,1,1,1,14,"0,23",11,0,3,0,0,0,
,Paese,Competizione,Piazzamento,90 min,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Tiri,Falli,Def.,GCA,GCA90,Passaggio Live,Passaggio Dead,A,Tiri,Falli,Def.,Partite
Feyenoord (3 stagioni),,1 campionato,,45.6,110,"2,41",99,0,8,1,1,1,11,"0,24",8,0,3,0,0,0,
Molde (2 stagioni),,1 campionato,,22.5,,,,,,,,,,,,,,,,,
Tromsø (2 stagioni),,1 campionato,,7.0,,,,,,,,,,,,,,,,,
Sassuolo (1 stagione),,1 campionato,,14.6,20,"1,37",18,1,1,0,0,0,3,"0,21",3,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,
Eliteserien (4 stagioni),,,,29.5,,,,,,,,,,,,,,,,,
Eredivisie (3 stagioni),,,,45.6,110,"2,41",99,0,8,1,1,1,11,"0,24",8,0,3,0,0,0,
Serie A (1 stagione),,,,14.6,20,"1,37",18,1,1,0,0,0,3,"0,21",3,0,0,0,0,0,
