Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
G. Ferrari,2022-2023,Sassuolo,it ITA,1. Serie A,23,16,11,10,2,10,17,"58,8",7,29,20,9,23,46,81,4.0,Partite,21,"0,85",19,1,0,1,0,2,"0,08",2,0,0,0,0,0.0,1111,1295,"85,8",22139,8213,353,387,"91,2",598,655,"91,3",144,221,"65,2",0,0.4,1.0,-0.4,4,78,5,1,101.0,1164,127,83,0,16,6,5,0,0,0,0,4
G. Ferrari,2023-2024,Sassuolo,it ITA,1. Serie A,12,6,8,4,0,7,10,"70,0",3,17,10,7,13,25,34,0.0,Partite,23,"1,74",20,1,0,0,1,0,"0,00",0,0,0,0,0,0.0,660,789,"83,7",13403,5152,190,211,"90,0",379,421,"90,0",80,138,"58,0",0,0.2,0.4,-0.2,6,79,8,1,87.0,727,60,39,0,9,10,5,0,0,0,0,2
