,Contrasti,Sfide,Blocchi,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,2020-2021,2021-2022,2022-2023,2022-2023,2023-2024,4 stagioni,,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,FC Copenhagen (3 stagioni),Bologna (1 stagione),Leicester City (1 stagione),,Superliga (3 stagioni),Serie A (1 stagione),Premier League (1 stagione)
,Contrasti,Sfide,Blocchi,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
2020-2021,17,FC Copenhagen,dk DEN,1. Superliga,3°,9.6,,16,,,,,,,,,,,5,,,,Partite
2021-2022,18,FC Copenhagen,dk DEN,1. Superliga,1°,18.4,,22,,,,,,,,,,,20,,,,Partite
2022-2023,19,FC Copenhagen,dk DEN,1. Superliga,7°,12.5,,25,,,,,,,,,,,13,,,,Partite
2022-2023,19,Leicester City,eng ENG,1. Premier League,18°,9.9,38,23,18,16,4,22,30,"73,3",8,16,4,12,3,41,26,1,Partite
2023-2024,20,Bologna,it ITA,1. Serie A,4°,16.7,30,19,14,13,3,10,21,"47,6",11,21,3,18,8,38,31,0,Partite
4 stagioni,3 club,,3 campionati,,67.0,68,105,32,29,7,32,51,"62,7",19,37,7,30,49,79,57,1,
,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
FC Copenhagen (3 stagioni),,1 campionato,,40.4,,63,,,,,,,,,,,38,0,,,
Bologna (1 stagione),,1 campionato,,16.7,30,19,14,13,3,10,21,"47,6",11,21,3,18,8,38,31,0,
Leicester City (1 stagione),,1 campionato,,9.9,38,23,18,16,4,22,30,"73,3",8,16,4,12,3,41,26,1,
,,,,,,,,,,,,,,,,,,,,,
Superliga (3 stagioni),,,,40.4,,63,,,,,,,,,,,38,0,,,
Serie A (1 stagione),,,,16.7,30,19,14,13,3,10,21,"47,6",11,21,3,18,8,38,31,0,
Premier League (1 stagione),,,,9.9,38,23,18,16,4,22,30,"73,3",8,16,4,12,3,41,26,1,
