,Totali,Brevi,Medi,Lunghi,,Prestazione prevista,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite,2020-2021,2021-2022,2022-2023,2022-2023,2023-2024,4 stagioni,,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite,FC Copenhagen (3 stagioni),Bologna (1 stagione),Leicester City (1 stagione),,Superliga (3 stagioni),Serie A (1 stagione),Premier League (1 stagione)
,Totali,Brevi,Medi,Lunghi,,Prestazione prevista,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite
2020-2021,17,FC Copenhagen,dk DEN,1. Superliga,3°,9.6,,,,,,,,,,,,,,,2,,,,,,,,,Partite
2021-2022,18,FC Copenhagen,dk DEN,1. Superliga,1°,18.4,,,,,,,,,,,,,,,4,,,,,,,,,Partite
2022-2023,19,FC Copenhagen,dk DEN,1. Superliga,7°,12.5,,,,,,,,,,,,,,,1,,,,,,,,,Partite
2022-2023,19,Leicester City,eng ENG,1. Premier League,18°,9.9,327,496,"65,9",5252,2353,176,209,"84,2",124,191,"64,9",24,67,"35,8",1,0.8,0.6,+0.2,7,29,4,3,31,Partite
2023-2024,20,Bologna,it ITA,1. Serie A,4°,16.7,903,1074,"84,1",14015,5213,494,535,"92,3",350,411,"85,2",40,85,"47,1",3,1.9,0.9,+1.1,19,72,17,6,75,Partite
4 stagioni,3 club,,3 campionati,,67.0,1230,1570,"78,3",19267,7566,670,744,"90,1",474,602,"78,7",64,152,"42,1",11,2.7,1.5,+8.3,26,101,21,9,106,
,Paese,Competizione,Piazzamento,90 min,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Compl.,"Tent,",% compl.,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,Partite
FC Copenhagen (3 stagioni),,1 campionato,,40.4,,,,,,,,,,,,,,,7,,,,,,,,,
Bologna (1 stagione),,1 campionato,,16.7,903,1074,"84,1",14015,5213,494,535,"92,3",350,411,"85,2",40,85,"47,1",3,1.9,0.9,+1.1,19,72,17,6,75,
Leicester City (1 stagione),,1 campionato,,9.9,327,496,"65,9",5252,2353,176,209,"84,2",124,191,"64,9",24,67,"35,8",1,0.8,0.6,+0.2,7,29,4,3,31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superliga (3 stagioni),,,,40.4,,,,,,,,,,,,,,,7,,,,,,,,,
Serie A (1 stagione),,,,16.7,903,1074,"84,1",14015,5213,494,535,"92,3",350,411,"85,2",40,85,"47,1",3,1.9,0.9,+1.1,19,72,17,6,75,
Premier League (1 stagione),,,,9.9,327,496,"65,9",5252,2353,176,209,"84,2",124,191,"64,9",24,67,"35,8",1,0.8,0.6,+0.2,7,29,4,3,31,
