Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
D. D'Ambrosio,2022-2023,Inter,it ITA,1. Serie A,25,17,17,7,1,15,27,"55,6",12,12,4,8,10,35,17,0.0,Partite,17,"2,09",14,0,1,1,0,2,"0,25",2,0,0,0,0,0.0,493,557,"88,5",8396,2823,212,222,"95,5",246,270,"91,1",26,51,"51,0",2,0.7,0.6,+1.3,7,26,5,1,34.0,530,26,13,0,2,9,13,0,0,0,0,1
D. D'Ambrosio,2023-2024,Monza,it ITA,1. Serie A,51,31,31,17,3,26,38,"68,4",12,19,12,7,11,62,30,0.0,Partite,13,"0,86",5,0,2,1,2,0,"0,00",0,0,0,0,0,0.0,852,951,"89,6",15161,4787,321,336,"95,5",455,481,"94,6",63,108,"58,3",0,0.2,0.4,-0.2,4,52,4,1,53.0,889,61,30,1,2,6,27,0,0,0,0,1
