Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
T. Ebuehi,2022-2023,Empoli,it ITA,1. Serie A,22,14,11,7,4,9,13,"69,2",4,23,12,11,12,34,79,1.0,Partite,29,"1,36",22,5,0,1,0,4,"0,19",3,0,0,1,0,0.0,688,881,"78,1",11680,4092,301,347,"86,7",316,380,"83,2",54,102,"52,9",4,1.9,1.1,+2.1,12,26,11,7,41.0,684,192,7,0,0,28,185,0,0,0,0,5
T. Ebuehi,2023-2024,Empoli,it ITA,1. Serie A,14,9,9,5,0,7,11,"63,6",4,9,4,5,6,20,27,0.0,Partite,17,"1,42",14,2,0,1,0,1,"0,08",1,0,0,0,0,0.0,425,564,"75,4",6777,2577,232,257,"90,3",152,205,"74,1",29,64,"45,3",1,0.9,0.6,+0.1,11,22,9,4,37.0,437,127,9,0,3,22,118,0,0,0,0,0
