Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
A. Vogliacco,2022-2023,Genoa,it ITA,2. Serie B,26,15,16,9,1,15,21,"71,4",6,18,10,8,16,42,75,0.0,Partite,14,"0,77",11,1,0,0,0,2,"0,11",1,0,0,1,0,0.0,1063,1204,"88,3",21591,9014,311,336,"92,6",600,652,"92,0",142,194,"73,2",0,0.4,0.7,-0.4,2,59,2,0,72.0,1135,65,46,0,5,1,12,0,0,0,0,4
A. Vogliacco,2023-2024,Genoa,it ITA,1. Serie A,10,6,5,4,1,5,7,"71,4",2,6,3,3,17,27,19,1.0,Partite,10,"1,59",9,1,0,0,0,0,"0,00",0,0,0,0,0,0.0,213,277,"76,9",3933,1598,87,95,"91,6",98,120,"81,7",20,45,"44,4",0,0.1,0.2,-0.1,3,17,5,2,22.0,240,36,8,0,1,3,28,0,0,0,0,1
