Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
J. Sambia,2022-2023,Salernitana,it ITA,1. Serie A,12,5,7,4,1,6,10,"60,0",4,9,3,6,8,20,16,1.0,Partite,22,"2,84",17,0,4,0,0,1,"0,13",1,0,0,0,0,0.0,312,396,"78,8",4617,1867,178,198,"89,9",107,141,"75,9",14,33,"42,4",1,1.6,0.7,-0.6,7,14,10,2,27.0,311,85,6,0,1,33,71,8,3,4,0,0
J. Sambia,2023-2024,Salernitana,it ITA,1. Serie A,5,2,5,0,0,3,6,"50,0",3,3,1,2,5,10,14,0.0,Partite,13,"2,58",12,1,0,0,0,2,"0,40",2,0,0,0,0,0.0,179,233,"76,8",2750,902,105,120,"87,5",60,80,"75,0",11,20,"55,0",0,0.3,0.2,-0.3,5,10,7,3,20.0,200,32,2,0,0,12,30,0,0,0,0,1
