Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
E. Valeri,2022-2023,Cremonese,it ITA,1. Serie A,54,27,29,21,4,29,69,"42,0",40,17,3,14,22,76,44,1.0,Partite,94,"3,04",67,15,2,8,1,5,"0,16",3,2,0,0,0,0.0,753,1258,"59,9",13771,6184,330,407,"81,1",303,492,"61,6",96,258,"37,2",3,4.6,3.8,-1.6,53,66,52,32,90.0,940,309,24,4,20,147,272,13,0,12,0,9
E. Valeri,2023-2024,Frosinone,it ITA,1. Serie A,8,7,5,2,1,6,7,"85,7",1,2,1,1,4,12,7,0.0,Partite,5,"1,58",3,1,0,0,0,0,"0,00",0,0,0,0,0,0.0,83,139,"59,7",1346,591,44,51,"86,3",29,50,"58,0",6,25,"24,0",0,0.2,0.3,-0.2,5,6,2,2,7.0,108,31,5,0,1,16,25,1,0,1,0,0
