Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
J. Zemura,2022-2023,Bournemouth,eng ENG,1. Premier League,39,24,24,14,1,23,43,"53,5",20,31,9,22,16,55,32,0.0,Partite,35,"2,17",25,0,6,2,0,2,"0,12",2,0,0,0,0,0.0,423,594,"71,2",6117,3247,242,284,"85,2",133,187,"71,1",23,55,"41,8",1,1.9,2.1,-0.9,18,32,12,5,45.0,466,127,8,0,1,18,119,0,0,0,0,1
J. Zemura,2023-2024,Udinese,it ITA,1. Serie A,23,16,13,7,3,10,17,"58,8",7,5,1,4,13,36,16,0.0,Partite,16,"1,54",9,2,1,2,1,0,"0,00",0,0,0,0,0,0.0,214,308,"69,5",3024,1271,139,162,"85,8",58,94,"61,7",9,29,"31,0",0,0.3,0.3,-0.3,7,20,3,1,27.0,269,38,3,0,0,18,35,0,0,0,0,1
