,Contrasti,Sfide,Blocchi,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,2020-2021,2021-2022,2022-2023,2023-2024,4 stagioni,,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,Bournemouth (3 stagioni),Udinese (1 stagione),,Championship (2 stagioni),Serie A (1 stagione),Premier League (1 stagione)
,Contrasti,Sfide,Blocchi,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
2020-2021,20,Bournemouth,eng ENG,2. Championship,6°,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Partite
2021-2022,21,Bournemouth,eng ENG,2. Championship,2°,32.4,48,25,15,24,9,23,41,"56,1",18,30,11,19,38,86,70,0,Partite
2022-2023,22,Bournemouth,eng ENG,1. Premier League,15°,16.2,39,24,24,14,1,23,43,"53,5",20,31,9,22,16,55,32,0,Partite
2023-2024,23,Udinese,it ITA,1. Serie A,14°,10.4,23,16,13,7,3,10,17,"58,8",7,5,1,4,13,36,16,0,Partite
4 stagioni,2 club,,3 campionati,,59.0,110,65,52,45,13,56,101,"55,4",45,66,21,45,67,177,118,0,
,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
Bournemouth (3 stagioni),,2 campionati,,48.6,87,49,39,38,10,46,84,"54,8",38,61,20,41,54,141,102,0,
Udinese (1 stagione),,1 campionato,,10.4,23,16,13,7,3,10,17,"58,8",7,5,1,4,13,36,16,0,
,,,,,,,,,,,,,,,,,,,,,
Championship (2 stagioni),,,,32.4,48,25,15,24,9,23,41,"56,1",18,30,11,19,38,86,70,0,
Serie A (1 stagione),,,,10.4,23,16,13,7,3,10,17,"58,8",7,5,1,4,13,36,16,0,
Premier League (1 stagione),,,,16.2,39,24,24,14,1,23,43,"53,5",20,31,9,22,16,55,32,0,
