,Contrasti,Sfide,Blocchi,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022,2022-2023,2023-2024,9 stagioni,,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,Fiorentina (7 stagioni),Partizan (2 stagioni),,Serie A (7 stagioni),SuperLiga (2 stagioni)
,Contrasti,Sfide,Blocchi,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
2015-2016,17,Partizan,rs SRB,1. SuperLiga,2°,3.3,,,,,,,,,,,,,,,,,Partite
2016-2017,18,Partizan,rs SRB,1. SuperLiga,1°,32.0,,0,,,,,,,,,,,0,,,,Partite
2017-2018,19,Fiorentina,it ITA,1. Serie A,8°,13.9,39,25,20,16,3,16,29,"55,2",13,18,8,10,23,62,70,0,Partite
2018-2019,20,Fiorentina,it ITA,1. Serie A,16°,33.4,59,40,36,21,2,17,33,"51,5",16,39,21,18,48,107,143,0,Partite
2019-2020,21,Fiorentina,it ITA,1. Serie A,10°,36.2,46,25,30,16,0,11,31,"35,5",20,39,21,18,29,75,129,1,Partite
2020-2021,22,Fiorentina,it ITA,1. Serie A,13°,33.7,49,29,33,14,2,21,33,"63,6",12,42,33,9,44,93,122,1,Partite
2021-2022,23,Fiorentina,it ITA,1. Serie A,7°,32.5,54,32,31,20,3,29,34,"85,3",5,30,15,15,39,93,94,0,Partite
2022-2023,24,Fiorentina,it ITA,1. Serie A,8°,23.7,40,25,20,17,3,18,27,"66,7",9,27,14,13,22,62,72,0,Partite
2023-2024,25,Fiorentina,it ITA,1. Serie A,7°,21.1,36,17,20,13,3,19,30,"63,3",11,19,13,6,18,54,72,1,Partite
9 stagioni,2 club,,2 campionati,,229.9,323,193,190,117,16,131,217,"60,4",86,214,125,89,223,546,702,3,
,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
Fiorentina (7 stagioni),,1 campionato,,194.6,323,193,190,117,16,131,217,"60,4",86,214,125,89,223,546,702,3,
Partizan (2 stagioni),,1 campionato,,35.3,,0,,,,,,,,,,,0,0,,,
,,,,,,,,,,,,,,,,,,,,,
Serie A (7 stagioni),,,,194.6,323,193,190,117,16,131,217,"60,4",86,214,125,89,223,546,702,3,
SuperLiga (2 stagioni),,,,35.3,,0,,,,,,,,,,,0,0,,,
