Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
N. Milenkovic,2022-2023,Fiorentina,it ITA,1. Serie A,40,25,20,17,3,18,27,"66,7",9,27,14,13,22,62,72,0.0,Partite,24,"1,01",21,0,0,0,0,2,"0,08",2,0,0,0,0,0.0,1107,1292,"85,7",21399,6777,397,443,"89,6",570,634,"89,9",129,182,"70,9",1,0.5,0.9,+0.5,6,62,3,0,78.0,1245,43,38,0,10,0,5,0,0,0,0,4
N. Milenkovic,2023-2024,Fiorentina,it ITA,1. Serie A,36,17,20,13,3,19,30,"63,3",11,19,13,6,18,54,72,1.0,Partite,15,"0,71",10,1,0,2,0,1,"0,05",1,0,0,0,0,0.0,1024,1214,"84,3",20823,6706,294,351,"83,8",600,647,"92,7",120,180,"66,7",0,0.4,0.6,-0.4,5,43,0,0,56.0,1184,28,25,0,13,0,3,0,0,0,0,2
