Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
G. Kyriakopoulos,2022-2023,Sassuolo,it ITA,1. Serie A,21,8,7,9,5,10,14,"71,4",4,7,1,6,11,32,12,1.0,Partite,26,"3,05",21,0,2,1,1,3,"0,35",2,0,0,1,0,0.0,300,391,"76,7",5430,2158,148,165,"89,7",103,125,"82,4",44,81,"54,3",1,1.4,0.9,-0.4,14,23,14,9,32.0,332,56,7,0,6,39,39,10,2,5,0,3
G. Kyriakopoulos,2023-2024,Monza,it ITA,1. Serie A,15,9,12,3,0,7,17,"41,2",10,10,0,10,11,26,19,0.0,Partite,39,"2,62",29,8,0,0,0,3,"0,20",1,2,0,0,0,0.0,704,859,"82,0",11915,3806,360,380,"94,7",279,334,"83,5",53,98,"54,1",3,1.2,1.5,+1.8,18,49,16,10,56.0,734,123,12,0,0,70,96,15,0,15,0,2
