Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
K. Ehizibue,2022-2023,Köln,de GER,1. Bundesliga,0,0,0,0,0,0,0,"64,4",0,1,0,1,2,2,1,0.0,Partite,1,"1,48",1,0,0,0,0,0,"0,00",0,0,0,0,0,0.0,15,24,"62,5",275,142,8,10,"80,0",3,6,"50,0",4,6,"66,7",0,0.0,0.0,0.0,0,1,1,0,2.0,18,6,1,0,0,0,5,0,0,0,0,0
K. Ehizibue,2023-2024,Udinese,it ITA,1. Serie A,7,6,6,1,0,4,5,"80,0",1,6,3,3,5,12,14,0.0,Partite,10,"2,23",7,0,1,2,0,1,"0,22",1,0,0,0,0,0.0,87,119,"73,1",1313,427,52,60,"86,7",24,35,"68,6",7,9,"77,8",1,0.1,0.2,+0.9,2,5,4,3,10.0,107,12,0,0,0,7,12,0,0,0,0,0
