Giocatore,Stagione,Squadra,Paese,Competizione,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs.1,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,SCA,SCA90,Passaggio Live,Passaggio Dead,A,Falli,Def.,GCA,GCA90,Passaggio Live.1,Passaggio Dead.1,A.1,Tiri.1,Falli.1,Def..1,Compl.,"Tent,",% compl.,Dist. Tot.,Dist. Prog.,Compl..1,"Tent,.1",% compl..1,Compl..2,"Tent,.2",% compl..2,Compl..3,"Tent,.3",% compl..3,Assist,xAG,xA,A-xAG,PF,1/3,PPA,Cross in area,PrgP,In gioco,Non in gioco,Pun.,PassFil,Scambi,Cross,Rimesse in gioco,Angoli,Conv.,Div.,Dir.,Fuorigioco
A. Dossena,2022-2023,Cagliari,it ITA,2. Serie B,33,17,25,8,0,11,22,"50,0",11,29,14,15,30,63,105,0.0,Partite,16,"0,85",11,1,0,0,0,0,"0,00",0,0,0,0,0,0.0,752,902,"83,4",16768,5481,164,187,"87,7",438,492,"89,0",143,192,"74,5",0,0.2,0.3,-0.2,3,36,0,0,56.0,877,21,20,0,12,2,1,0,0,0,0,4
A. Dossena,2023-2024,Cagliari,it ITA,1. Serie A,46,31,35,11,0,28,43,"65,1",15,38,22,16,36,82,126,2.0,Partite,20,"0,82",15,0,0,0,2,3,"0,12",3,0,0,0,0,0.0,785,963,"81,5",16712,5661,216,250,"86,4",442,502,"88,0",121,190,"63,7",3,2.0,1.0,+1.0,9,49,3,0,66.0,930,32,29,3,11,0,2,0,0,0,0,1
